股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌额,换手率,涨跌幅
600519,2026-07-08 00:00:00,1188.77,1200.98,1199.30,2577602,3071933500.00,0.206,,1177.00,,2700.00
600519,2026-07-09 00:00:00,1191.00,1191.99,1182.19,3409634,4035216900.00,0.273,,1178.00,,400.00
600519,2026-07-10 00:00:00,1182.20,1204.98,1204.98,5221255,6223343600.00,0.418,,1170.28,,3300.00
600522,2026-07-06 00:00:00,51.67,51.95,48.03,268691820,13135535800.00,7.873,,46.58,,536000.00
600522,2026-07-07 00:00:00,47.94,48.68,47.27,192874630,9218248400.00,5.651,,46.68,,101700.00
600522,2026-07-08 00:00:00,47.97,48.20,44.86,220382680,10185508600.00,6.457,,44.71,,430200.00
600522,2026-07-09 00:00:00,45.85,47.28,47.14,339200060,15465420000.00,9.939,,43.28,,93829.00
600522,2026-07-10 00:00:00,47.34,49.78,45.91,318389240,15248746000.00,9.329,,45.89,,274400.00
600547,2026-07-06 00:00:00,25.61,27.15,25.62,110631444,2917146900.00,3.061,,25.37,,15300.00
600547,2026-07-07 00:00:00,25.14,25.39,24.59,58465136,1468552900.00,1.618,,24.55,,17800.00
600547,2026-07-08 00:00:00,24.22,25.52,24.47,59549646,1482954400.00,1.648,,24.14,,4300.00
600547,2026-07-09 00:00:00,23.98,24.57,24.28,69347589,1659673000.00,1.919,,23.41,,15300.00
600547,2026-07-10 00:00:00,24.50,25.96,24.96,78924803,1969727400.00,2.184,,23.98,,15800.00
600570,2026-07-06 00:00:00,21.23,21.47,20.99,20839728,439866510.00,1.101,,20.94,,8000.00
600570,2026-07-07 00:00:00,20.90,20.99,20.26,22905624,470344140.00,1.210,,20.25,,25900.00
600570,2026-07-08 00:00:00,20.29,20.96,20.72,26959271,554319110.00,1.424,,20.19,,7200.00
600570,2026-07-09 00:00:00,20.52,21.23,21.15,29132230,605316720.00,1.538,,20.36,,6500.00
600570,2026-07-10 00:00:00,21.08,21.95,21.32,35554746,762396490.00,1.878,,20.65,,8000.00
600584,2026-07-06 00:00:00,94.85,97.90,95.09,208421380,19748584000.00,11.648,,90.88,,108100.00
600584,2026-07-07 00:00:00,92.00,102.88,100.99,227205540,22578698000.00,12.697,,91.80,,120300.00
600584,2026-07-08 00:00:00,100.90,102.68,94.11,207165390,19914071000.00,11.577,,91.00,,235600.00
600584,2026-07-09 00:00:00,97.70,103.52,103.52,206375820,20497139000.00,11.533,,94.60,,32200.00
600584,2026-07-10 00:00:00,108.88,113.87,101.11,305852850,33213191000.00,17.092,,101.11,,405200.00
600585,2026-07-06 00:00:00,17.09,17.23,17.20,22000079,376618780.00,0.550,,16.96,,7500.00
600585,2026-07-07 00:00:00,17.15,17.28,17.00,22355488,379373450.00,0.559,,16.85,,5100.00
600585,2026-07-08 00:00:00,16.98,17.27,17.02,20000650,341155240.00,0.500,,16.87,,3100.00
600585,2026-07-09 00:00:00,16.93,16.97,16.74,33964247,568182950.00,0.849,,16.58,,4100.00
600585,2026-07-10 00:00:00,16.70,17.27,17.11,31373102,533544940.00,0.784,,16.59,,13800.00
600588,2026-07-06 00:00:00,9.21,9.31,9.19,29560521,272565210.00,0.865,,9.09,,5400.00
600588,2026-07-07 00:00:00,9.22,9.25,9.00,27190074,246642850.00,0.796,,8.97,,6100.00
600588,2026-07-08 00:00:00,9.00,9.47,9.36,58267421,540198360.00,1.705,,8.95,,23600.00
600588,2026-07-09 00:00:00,9.22,9.51,9.43,50728760,474013860.00,1.485,,9.12,,10800.00
600588,2026-07-10 00:00:00,9.35,10.10,9.67,75884439,740736430.00,2.221,,9.26,,26400.00
600600,2026-07-06 00:00:00,53.18,54.50,54.44,6807781,367371680.00,0.960,,53.02,,2800.00
600600,2026-07-07 00:00:00,54.40,54.40,53.45,5026275,268927760.00,0.709,,53.08,,6000.00
600600,2026-07-08 00:00:00,53.33,53.82,53.31,3599904,191730660.00,0.508,,52.72,,100.00
600600,2026-07-09 00:00:00,53.15,53.30,52.88,3958907,209347580.00,0.558,,52.65,,2100.00
600600,2026-07-10 00:00:00,52.80,53.67,53.50,5911118,314497980.00,0.834,,52.38,,2300.00
600660,2026-07-06 00:00:00,51.26,54.15,53.78,28263717,1504470000.00,1.411,,50.73,,12000.00
600660,2026-07-07 00:00:00,53.69,54.00,53.08,18046138,963592860.00,0.901,,52.84,,4200.00
600660,2026-07-08 00:00:00,52.90,52.95,51.81,17386597,906937600.00,0.868,,51.66,,22100.00
600660,2026-07-09 00:00:00,51.43,51.70,50.68,11560307,587236150.00,0.577,,50.45,,20900.00
600660,2026-07-10 00:00:00,50.58,51.63,50.79,11495420,585248560.00,0.574,,49.89,,300.00
600674,2026-07-06 00:00:00,14.56,14.58,14.50,20110204,291233660.00,0.413,,14.35,,1700.00
600674,2026-07-07 00:00:00,14.50,14.57,14.40,25039317,359611810.00,0.514,,14.25,,1300.00
600674,2026-07-08 00:00:00,14.39,14.64,14.47,19566253,283891250.00,0.401,,14.31,,600.00
600674,2026-07-09 00:00:00,14.45,14.73,14.68,36429198,532326030.00,0.747,,14.36,,600.00
600674,2026-07-10 00:00:00,14.65,14.74,14.67,37837618,550819220.00,0.776,,14.33,,300.00
600690,2026-07-06 00:00:00,20.59,20.75,20.58,43909957,904538140.00,0.702,,20.44,,27400.00
600690,2026-07-07 00:00:00,20.57,20.57,20.32,33559713,681439110.00,0.537,,20.20,,29800.00
600690,2026-07-08 00:00:00,20.24,20.45,20.29,25096840,508800490.00,0.401,,20.10,,7000.00
600690,2026-07-09 00:00:00,20.23,20.25,20.01,38934219,779835880.00,0.623,,19.90,,11000.00
600690,2026-07-10 00:00:00,20.00,20.37,20.35,49171365,988919720.00,0.786,,19.66,,25400.00
600741,2026-07-06 00:00:00,16.05,16.33,16.25,18339956,296374420.00,0.582,,15.88,,800.00
600741,2026-07-07 00:00:00,16.30,16.35,16.01,13795885,222486990.00,0.438,,16.00,,2400.00
600741,2026-07-08 00:00:00,16.01,16.18,16.01,12548433,200905900.00,0.398,,15.83,,300.00
600741,2026-07-09 00:00:00,15.99,16.01,15.79,15021764,236989780.00,0.477,,15.69,,0.00
600741,2026-07-10 00:00:00,15.80,16.13,15.96,14260241,227015880.00,0.452,,15.62,,2000.00
600760,2026-07-06 00:00:00,41.63,41.89,40.83,14152799,582440680.00,0.500,,40.81,,1000.00
600760,2026-07-07 00:00:00,40.83,40.93,40.39,12628887,509418590.00,0.446,,40.01,,4000.00
600760,2026-07-08 00:00:00,40.39,40.39,39.81,8866177,354765570.00,0.313,,39.81,,7900.00
600760,2026-07-09 00:00:00,39.75,39.95,39.75,12689551,501131590.00,0.449,,39.06,,10700.00
600760,2026-07-10 00:00:00,39.53,41.35,40.35,22686437,916372350.00,0.802,,39.25,,7500.00
600795,2026-07-06 00:00:00,4.72,4.74,4.74,89666321,422033630.00,0.503,,4.67,,112900.00
600795,2026-07-07 00:00:00,4.73,4.74,4.66,83310704,389747530.00,0.467,,4.65,,19300.00
600795,2026-07-08 00:00:00,4.67,4.73,4.71,100045860,470754340.00,0.561,,4.65,,70700.00
600795,2026-07-09 00:00:00,4.71,4.74,4.73,107931493,506801660.00,0.605,,4.67,,128500.00
600795,2026-07-10 00:00:00,4.72,4.78,4.76,159062900,752640190.00,0.892,,4.66,,138700.00
600803,2026-07-06 00:00:00,15.55,16.15,16.10,10708527,180219330.00,0.349,,15.34,,1600.00
600803,2026-07-07 00:00:00,16.19,16.19,15.45,10626232,175551080.00,0.346,,15.35,,900.00
600803,2026-07-08 00:00:00,15.72,15.97,15.73,11487278,192092230.00,0.374,,15.36,,2100.00
600803,2026-07-09 00:00:00,15.73,15.92,15.42,12385874,193373670.00,0.403,,15.14,,0.00
600803,2026-07-10 00:00:00,15.40,15.66,15.50,9062733,139797600.00,0.295,,15.15,,0.00
600809,2026-07-06 00:00:00,108.68,113.09,111.74,11768668,1311738910.00,0.965,,108.02,,1500.00
600809,2026-07-07 00:00:00,111.10,111.65,108.06,10386582,1130857170.00,0.851,,107.49,,3200.00
600809,2026-07-08 00:00:00,107.75,108.68,107.64,6518785,700729930.00,0.534,,106.59,,1200.00
600809,2026-07-09 00:00:00,107.24,107.55,105.08,8860624,936037990.00,0.726,,104.84,,3500.00
600809,2026-07-10 00:00:00,105.00,111.30,110.30,18416049,2003136300.00,1.510,,103.64,,1795.00
600845,2026-07-06 00:00:00,18.08,18.35,18.18,21616919,389593560.00,1.013,,17.77,,8000.00
600845,2026-07-07 00:00:00,18.20,18.73,18.33,25852826,476261190.00,1.211,,18.05,,7200.00
600845,2026-07-08 00:00:00,18.25,19.50,19.40,43159667,819277600.00,2.022,,18.20,,26900.00
600845,2026-07-09 00:00:00,19.25,20.36,20.19,47021127,929962060.00,2.203,,18.66,,28000.00
600845,2026-07-10 00:00:00,19.82,20.39,20.00,33527736,668578270.00,1.571,,19.50,,15100.00
600875,2026-07-06 00:00:00,29.29,30.89,29.77,89516657,2698485600.00,3.955,,29.10,,13600.00
600875,2026-07-07 00:00:00,29.82,30.07,28.40,58582568,1702068400.00,2.588,,28.29,,6400.00
600875,2026-07-08 00:00:00,28.28,28.67,27.71,41447813,1164881450.00,1.831,,27.68,,8600.00
600875,2026-07-09 00:00:00,27.72,28.06,27.87,50631668,1388113900.00,2.237,,26.75,,42600.00
600875,2026-07-10 00:00:00,28.25,29.33,28.14,56059722,1605245500.00,2.477,,28.04,,53100.00
600886,2026-07-06 00:00:00,13.39,13.53,13.49,23630972,316943350.00,0.317,,13.27,,12900.00
600886,2026-07-07 00:00:00,13.44,13.50,13.45,21180851,283803390.00,0.284,,13.28,,12800.00
600886,2026-07-08 00:00:00,13.39,13.61,13.46,25075465,338491810.00,0.336,,13.28,,28400.00
600886,2026-07-09 00:00:00,13.32,13.78,13.73,44976645,611956740.00,0.603,,13.29,,17500.00
600886,2026-07-10 00:00:00,13.65,13.79,13.73,33267947,453406930.00,0.446,,13.45,,7300.00
600887,2026-07-06 00:00:00,24.54,25.21,25.07,64662843,1609218200.00,1.027,,24.30,,7100.00
600887,2026-07-07 00:00:00,25.03,25.24,25.07,40413139,1011494470.00,0.642,,24.82,,23900.00
600887,2026-07-08 00:00:00,25.07,25.37,25.22,38514551,969568030.00,0.612,,24.79,,16800.00
600887,2026-07-09 00:00:00,25.01,25.12,24.85,51395027,1281074280.00,0.817,,24.82,,14600.00
600887,2026-07-10 00:00:00,24.80,24.90,24.88,70410517,1738990100.00,1.119,,24.38,,23644.00
600893,2026-07-06 00:00:00,39.35,40.23,38.70,31108434,1210091030.00,1.167,,38.37,,2000.00
600893,2026-07-07 00:00:00,38.50,39.07,37.17,30654871,1158178440.00,1.150,,37.08,,3400.00
600893,2026-07-08 00:00:00,37.20,37.33,35.45,35549658,1285527400.00,1.334,,35.45,,12100.00
600893,2026-07-09 00:00:00,35.20,35.88,35.75,35366077,1240341890.00,1.327,,34.44,,8400.00
600893,2026-07-10 00:00:00,35.70,37.61,35.77,53813071,1963673900.00,2.019,,35.25,,1400.00
600900,2026-07-06 00:00:00,26.91,27.20,27.19,92457731,2502075800.00,0.378,,26.78,,51600.00
600900,2026-07-07 00:00:00,27.19,27.46,27.41,126822030,3460604500.00,0.518,,27.05,,80300.00
600900,2026-07-08 00:00:00,27.38,28.15,27.83,164844010,4582942200.00,0.674,,27.25,,54500.00
600900,2026-07-09 00:00:00,27.70,27.85,27.77,116039936,3214016700.00,0.474,,27.53,,106000.00
600900,2026-07-10 00:00:00,27.75,28.12,28.03,147074300,4103252800.00,0.601,,27.60,,147500.00
600905,2026-07-06 00:00:00,3.77,3.81,3.80,93260415,353387650.00,0.326,,3.74,,45800.00
600905,2026-07-07 00:00:00,3.80,3.81,3.74,84443371,317083680.00,0.295,,3.73,,54500.00
600905,2026-07-08 00:00:00,3.74,3.77,3.73,69004321,258018530.00,0.241,,3.72,,24300.00
600905,2026-07-09 00:00:00,3.72,3.73,3.68,90874843,335174540.00,0.318,,3.67,,9700.00
600905,2026-07-10 00:00:00,3.69,3.75,3.74,105177774,390488730.00,0.368,,3.65,,79000.00
600918,2026-07-06 00:00:00,5.50,5.53,5.50,37940103,207897360.00,0.832,,5.45,,15900.00
600918,2026-07-07 00:00:00,5.48,5.49,5.39,38400420,207823010.00,0.842,,5.36,,4600.00
600918,2026-07-08 00:00:00,5.37,5.42,5.34,25870022,138474880.00,0.567,,5.31,,4300.00
600918,2026-07-09 00:00:00,5.35,5.37,5.37,35735900,190053390.00,0.783,,5.26,,6400.00
600918,2026-07-10 00:00:00,5.34,5.36,5.30,32894620,174355390.00,0.721,,5.23,,500.00
600919,2026-07-06 00:00:00,10.92,11.22,11.17,103700817,1171626150.00,0.565,,10.85,,1200.00
600919,2026-07-07 00:00:00,11.18,11.24,11.19,80873148,916817240.00,0.441,,10.98,,9800.00
600919,2026-07-08 00:00:00,11.12,11.31,11.23,72958407,836290730.00,0.398,,11.03,,11500.00
600919,2026-07-09 00:00:00,11.17,11.21,11.14,86643600,984710810.00,0.472,,11.05,,19200.00
600919,2026-07-10 00:00:00,11.20,11.24,11.08,100638423,1120171090.00,0.548,,11.05,,15500.00
600926,2026-07-06 00:00:00,15.01,15.39,15.34,40003334,608777520.00,0.552,,14.92,,1500.00
600926,2026-07-07 00:00:00,15.38,15.50,15.34,37100102,568874440.00,0.512,,15.24,,2200.00
600926,2026-07-08 00:00:00,15.35,15.51,15.40,24451716,376614010.00,0.337,,15.16,,2200.00
600926,2026-07-09 00:00:00,15.33,15.34,15.22,32284853,491737990.00,0.445,,15.13,,12500.00
600926,2026-07-10 00:00:00,15.25,15.25,15.14,37144115,561747230.00,0.512,,15.03,,1000.00
600930,2026-07-06 00:00:00,4.91,4.93,4.86,53971776,263309760.00,1.671,,4.85,,3000.00
600930,2026-07-07 00:00:00,4.85,4.86,4.72,53595874,254920400.00,1.659,,4.71,,9900.00
600930,2026-07-08 00:00:00,4.72,4.74,4.67,43651270,204761460.00,1.352,,4.66,,32800.00
600930,2026-07-09 00:00:00,4.65,4.69,4.62,59940635,277243940.00,1.856,,4.58,,23000.00
600930,2026-07-10 00:00:00,4.62,4.74,4.68,69665620,325235190.00,2.157,,4.55,,59300.00
600938,2026-07-06 00:00:00,27.05,27.95,27.79,63463043,1780876500.00,2.123,,26.90,,2700.00
600938,2026-07-07 00:00:00,27.80,28.01,27.92,55607294,1567464400.00,1.860,,27.35,,9400.00
600938,2026-07-08 00:00:00,28.50,28.73,28.28,75052774,2167432900.00,2.510,,28.07,,11200.00
600938,2026-07-09 00:00:00,28.57,28.76,27.87,70917904,2036524300.00,2.372,,27.80,,24400.00
600938,2026-07-10 00:00:00,27.50,28.40,28.15,50112154,1400957300.00,1.676,,27.50,,6300.00
600941,2026-07-06 00:00:00,87.40,88.40,88.00,7561083,663216340.00,0.838,,86.74,,2500.00
600941,2026-07-07 00:00:00,87.88,88.49,88.42,5780590,509377640.00,0.640,,87.59,,3800.00
600941,2026-07-08 00:00:00,88.40,90.04,89.95,9440440,843508620.00,1.046,,87.90,,6600.00
600941,2026-07-09 00:00:00,89.19,90.03,88.71,7653397,684407120.00,0.848,,88.59,,4900.00
600941,2026-07-10 00:00:00,88.71,90.00,89.98,10540106,940676260.00,1.168,,88.00,,8900.00
600958,2026-07-06 00:00:00,9.68,9.69,9.57,59845618,573099320.00,0.801,,9.51,,9300.00
600958,2026-07-07 00:00:00,9.56,9.58,9.38,55491403,523469140.00,0.743,,9.36,,18800.00
600958,2026-07-08 00:00:00,9.38,9.42,9.21,49630037,460634390.00,0.664,,9.21,,45600.00
600958,2026-07-09 00:00:00,9.21,9.28,9.27,48119147,443573200.00,0.644,,9.15,,41888.00
600958,2026-07-10 00:00:00,9.24,9.25,9.12,70071932,640816400.00,0.938,,9.10,,13700.00
600989,2026-07-06 00:00:00,20.54,21.74,21.13,89690225,1893190200.00,1.223,,20.35,,22800.00
600989,2026-07-07 00:00:00,21.19,21.28,20.39,66251654,1365497800.00,0.903,,20.33,,5800.00
600989,2026-07-08 00:00:00,20.84,20.96,20.28,66617193,1369945200.00,0.908,,20.26,,16700.00
600989,2026-07-09 00:00:00,20.50,20.78,20.10,74638045,1512913000.00,1.018,,19.98,,68600.00
600989,2026-07-10 00:00:00,19.85,20.64,20.32,77503657,1567722100.00,1.057,,19.60,,7500.00
600999,2026-07-06 00:00:00,22.09,22.22,21.42,122980491,2646733500.00,1.657,,21.12,,22600.00
600999,2026-07-07 00:00:00,21.26,21.30,20.65,124928761,2604003100.00,1.683,,20.55,,44400.00
600999,2026-07-08 00:00:00,21.00,21.20,20.33,126300352,2600767300.00,1.702,,20.30,,63700.00
600999,2026-07-09 00:00:00,20.80,21.82,21.75,181635310,3865651500.00,2.447,,20.71,,42600.00
600999,2026-07-10 00:00:00,21.54,21.59,20.56,145334070,3055926500.00,1.958,,20.54,,92400.00
601006,2026-07-06 00:00:00,4.55,4.65,4.64,118698887,561972310.00,0.598,,4.52,,49800.00
601006,2026-07-07 00:00:00,4.63,4.67,4.65,86323575,411565830.00,0.435,,4.57,,52500.00
601006,2026-07-08 00:00:00,4.65,4.73,4.72,92732765,447588900.00,0.467,,4.61,,108800.00
601006,2026-07-09 00:00:00,4.71,4.72,4.67,84999000,408692870.00,0.428,,4.64,,82700.00
601006,2026-07-10 00:00:00,4.69,4.71,4.68,110499500,515797820.00,0.556,,4.62,,29300.00
601009,2026-07-06 00:00:00,10.43,10.70,10.66,49268407,522185760.00,0.399,,10.38,,5500.00
601009,2026-07-07 00:00:00,10.67,10.71,10.67,42945649,455160390.00,0.347,,10.51,,800.00
601009,2026-07-08 00:00:00,10.60,10.74,10.69,31850154,340024950.00,0.258,,10.51,,1900.00
601009,2026-07-09 00:00:00,10.65,10.77,10.64,36811389,392111550.00,0.298,,10.54,,4800.00
601009,2026-07-10 00:00:00,10.64,10.72,10.64,43382365,459767600.00,0.351,,10.50,,26500.00
601012,2026-07-06 00:00:00,12.50,12.63,12.35,98876720,1231836360.00,1.305,,12.34,,49800.00
601012,2026-07-07 00:00:00,12.36,12.42,12.21,85920272,1057095840.00,1.134,,12.21,,213300.00
601012,2026-07-08 00:00:00,12.15,12.19,11.74,123933574,1471499800.00,1.635,,11.73,,206000.00
601012,2026-07-09 00:00:00,11.70,11.85,11.83,103390172,1209059720.00,1.364,,11.51,,85400.00
601012,2026-07-10 00:00:00,11.89,12.42,12.11,137675100,1668151000.00,1.817,,11.80,,91397.00
601018,2026-07-06 00:00:00,3.29,3.34,3.33,53484244,176897300.00,0.275,,3.25,,1700.00
601018,2026-07-07 00:00:00,3.32,3.33,3.28,44655812,146323240.00,0.230,,3.25,,1600.00
601018,2026-07-08 00:00:00,3.27,3.33,3.30,47093400,155446200.00,0.242,,3.25,,2600.00
601018,2026-07-09 00:00:00,3.28,3.29,3.26,40665201,132905241.00,0.209,,3.25,,600.00
601018,2026-07-10 00:00:00,3.26,3.31,3.28,48345603,158282170.00,0.249,,3.23,,1500.00
601021,2026-07-06 00:00:00,47.11,48.66,47.89,10574263,506664200.00,1.081,,46.70,,1100.00
601021,2026-07-07 00:00:00,47.80,48.41,47.20,7566438,359588180.00,0.773,,47.08,,0.00
601021,2026-07-08 00:00:00,46.26,47.68,46.85,7689998,361101810.00,0.786,,46.05,,1000.00
601021,2026-07-09 00:00:00,46.30,46.47,45.86,8892372,407243330.00,0.909,,45.24,,500.00
601021,2026-07-10 00:00:00,46.00,46.50,46.03,7683546,353507130.00,0.785,,45.38,,0.00
601058,2026-07-06 00:00:00,12.28,13.05,12.95,79826720,1020597250.00,2.428,,12.18,,41900.00
601058,2026-07-07 00:00:00,12.97,13.16,12.89,43859889,564927530.00,1.334,,12.75,,3700.00
601058,2026-07-08 00:00:00,12.73,12.95,12.80,39305619,502995230.00,1.195,,12.55,,400.00
601058,2026-07-09 00:00:00,12.59,12.68,12.17,50919905,624605430.00,1.549,,12.11,,3400.00
601058,2026-07-10 00:00:00,12.28,12.53,12.44,30278217,373803770.00,0.921,,12.05,,4200.00
601059,2026-07-06 00:00:00,16.74,16.78,16.75,7659729,127531318.00,0.236,,16.51,,1600.00
601059,2026-07-07 00:00:00,16.68,16.84,16.57,8047000,133806584.00,0.248,,16.50,,0.00
601059,2026-07-08 00:00:00,16.50,16.65,16.57,6131726,101292630.00,0.189,,16.40,,1600.00
601059,2026-07-09 00:00:00,16.63,16.80,16.79,8612461,143114530.00,0.266,,16.37,,2000.00
601059,2026-07-10 00:00:00,16.69,16.69,16.59,7145100,118626044.00,0.220,,16.54,,2200.00
601066,2026-07-06 00:00:00,28.97,29.05,28.66,53529630,1534029300.00,0.824,,28.36,,10400.00
601066,2026-07-07 00:00:00,28.28,28.85,27.93,44691908,1258298850.00,0.688,,27.77,,16000.00
601066,2026-07-08 00:00:00,27.90,28.80,27.76,45838956,1293450120.00,0.706,,27.61,,9300.00
601066,2026-07-09 00:00:00,28.20,29.39,29.30,70948099,2021075400.00,1.092,,27.73,,55500.00
601066,2026-07-10 00:00:00,29.04,29.06,27.25,72452260,2043485700.00,1.115,,27.24,,185300.00
601077,2026-07-06 00:00:00,6.28,6.44,6.42,59679100,380228790.00,0.675,,6.24,,5100.00
601077,2026-07-07 00:00:00,6.40,6.46,6.39,33560380,214901300.00,0.380,,6.34,,0.00
601077,2026-07-08 00:00:00,6.41,6.47,6.37,60490780,386969650.00,0.684,,6.32,,0.00
601077,2026-07-09 00:00:00,6.34,6.41,6.37,53739121,340482450.00,0.608,,6.26,,0.00
601077,2026-07-10 00:00:00,6.33,6.40,6.30,54548957,343802530.00,0.617,,6.26,,2200.00
601088,2026-07-06 00:00:00,40.49,42.03,41.91,50218274,2081839000.00,0.305,,40.20,,8200.00
601088,2026-07-07 00:00:00,41.80,42.30,41.76,36861300,1531953200.00,0.224,,41.10,,4600.00
601088,2026-07-08 00:00:00,41.76,42.70,42.29,36989553,1562082200.00,0.224,,41.56,,11700.00
601088,2026-07-09 00:00:00,42.00,42.59,42.13,32588110,1373640000.00,0.198,,41.57,,13900.00
601088,2026-07-10 00:00:00,41.89,42.16,42.04,30245890,1265554000.00,0.183,,41.45,,29804.00
601100,2026-07-06 00:00:00,122.64,123.44,116.94,14592502,1736355000.00,1.088,,115.95,,800.00
601100,2026-07-07 00:00:00,117.35,119.94,115.37,10014040,1170157930.00,0.747,,114.44,,2400.00
601100,2026-07-08 00:00:00,114.51,115.24,108.01,10037865,1112610870.00,0.749,,107.64,,1200.00
601100,2026-07-09 00:00:00,107.44,108.61,107.14,7436231,795115170.00,0.555,,104.59,,6000.00
601100,2026-07-10 00:00:00,107.82,113.49,111.01,9950990,1099966170.00,0.742,,106.84,,400.00
601111,2026-07-06 00:00:00,6.13,6.24,6.19,84510420,522769450.00,0.726,,6.08,,12600.00
601111,2026-07-07 00:00:00,6.18,6.18,6.09,81327557,496078840.00,0.699,,6.06,,6000.00
601111,2026-07-08 00:00:00,6.02,6.08,6.02,75632673,455169540.00,0.650,,5.98,,1700.00
601111,2026-07-09 00:00:00,5.95,5.96,5.93,118083439,695833010.00,1.015,,5.82,,24800.00
601111,2026-07-10 00:00:00,5.93,6.03,6.00,68056196,405979920.00,0.585,,5.87,,29700.00
601117,2026-07-06 00:00:00,7.55,7.79,7.67,98005734,749979550.00,1.610,,7.51,,14000.00
601117,2026-07-07 00:00:00,7.63,7.68,7.47,74382452,557454860.00,1.222,,7.42,,45300.00
601117,2026-07-08 00:00:00,7.47,7.51,7.38,56239057,417565800.00,0.924,,7.35,,44700.00
601117,2026-07-09 00:00:00,7.39,7.41,7.32,68321187,498646480.00,1.122,,7.21,,23800.00
601117,2026-07-10 00:00:00,7.30,7.47,7.39,66923567,492082180.00,1.099,,7.21,,68500.00
601127,2026-07-06 00:00:00,61.80,62.58,59.98,25631357,1562163700.00,1.646,,59.96,,12700.00
601127,2026-07-07 00:00:00,59.89,60.91,59.04,22539010,1339768360.00,1.447,,58.40,,5700.00
601127,2026-07-08 00:00:00,58.80,59.28,58.53,21405460,1248536060.00,1.375,,57.50,,8000.00
601127,2026-07-09 00:00:00,58.36,59.40,58.97,20737401,1215731640.00,1.332,,57.60,,16800.00
601127,2026-07-10 00:00:00,58.74,61.39,59.90,32148192,1933126200.00,2.065,,58.11,,9688.00
601136,2026-07-06 00:00:00,14.82,14.89,14.64,12723399,186879200.00,0.466,,14.55,,300.00
601136,2026-07-07 00:00:00,14.65,14.69,14.25,10963200,157314630.00,0.401,,14.22,,0.00
601136,2026-07-08 00:00:00,14.24,14.37,14.11,7395840,104872046.00,0.271,,14.10,,100.00
601136,2026-07-09 00:00:00,14.08,14.33,14.30,9334039,132304493.00,0.342,,14.03,,3000.00
601136,2026-07-10 00:00:00,14.20,14.35,14.15,9910515,140506090.00,0.363,,14.04,,0.00
601138,2026-07-06 00:00:00,65.77,66.00,63.59,123112332,7815328000.00,0.620,,61.50,,58000.00
601138,2026-07-07 00:00:00,63.17,64.65,63.78,95898898,6117004000.00,0.483,,62.50,,33600.00
601138,2026-07-08 00:00:00,65.00,67.57,66.01,180377110,11892708800.00,0.909,,64.32,,76474.00
601138,2026-07-09 00:00:00,66.61,69.66,69.53,173682950,11766028800.00,0.875,,65.61,,147700.00
601138,2026-07-10 00:00:00,71.00,71.00,66.27,208238410,14277350000.00,1.049,,66.20,,126900.00
601166,2026-07-06 00:00:00,16.92,17.18,17.11,114558235,1951648200.00,0.541,,16.83,,39300.00
601166,2026-07-07 00:00:00,17.08,17.19,17.07,76392782,1299674680.00,0.361,,16.91,,16000.00
601166,2026-07-08 00:00:00,17.00,17.25,17.21,80650317,1379786600.00,0.381,,16.85,,15400.00
601166,2026-07-09 00:00:00,17.10,17.33,17.19,86547217,1486964700.00,0.409,,16.99,,34700.00
601166,2026-07-10 00:00:00,17.18,17.35,17.33,95555075,1649227500.00,0.452,,17.10,,72200.00
601169,2026-07-06 00:00:00,4.77,4.87,4.86,170690540,870297540.00,0.807,,4.74,,30800.00
601169,2026-07-07 00:00:00,4.85,4.87,4.84,109790019,561181700.00,0.519,,4.80,,195700.00
601169,2026-07-08 00:00:00,4.83,4.86,4.84,132403310,677445500.00,0.626,,4.78,,16900.00
601169,2026-07-09 00:00:00,4.83,4.85,4.83,140262740,716008600.00,0.663,,4.79,,180800.00
601169,2026-07-10 00:00:00,4.87,4.91,4.90,147936000,720985560.00,0.700,,4.84,,55000.00
601186,2026-07-06 00:00:00,6.11,6.18,6.18,37393611,229628210.00,0.325,,6.09,,5000.00
601186,2026-07-07 00:00:00,6.17,6.17,6.08,33121430,201913460.00,0.288,,6.07,,6900.00
601186,2026-07-08 00:00:00,6.08,6.15,6.14,30400301,186109170.00,0.264,,6.06,,6800.00
601186,2026-07-09 00:00:00,6.12,6.13,6.10,30816801,187789300.00,0.268,,6.07,,5000.00
601186,2026-07-10 00:00:00,6.09,6.20,6.17,49771952,305996570.00,0.433,,6.05,,4600.00
601211,2026-07-06 00:00:00,20.50,20.50,19.80,256837310,5044335300.00,1.903,,19.17,,132816.00
601211,2026-07-07 00:00:00,19.55,19.75,18.99,194758080,3735243400.00,1.443,,18.88,,56500.00
601211,2026-07-08 00:00:00,18.99,19.16,18.72,102647639,1938900300.00,0.761,,18.70,,61600.00
601211,2026-07-09 00:00:00,18.66,18.94,18.87,128582021,2397151800.00,0.953,,18.36,,33958.00
601211,2026-07-10 00:00:00,18.85,18.86,18.30,145894880,2692662500.00,1.081,,18.24,,68015.00
601225,2026-07-06 00:00:00,21.53,23.30,23.11,74444956,1676892900.00,0.768,,21.36,,19900.00
601225,2026-07-07 00:00:00,22.90,23.08,22.87,49621368,1129366910.00,0.512,,22.43,,11300.00
601225,2026-07-08 00:00:00,22.98,24.00,23.55,54576841,1286063310.00,0.563,,22.60,,49500.00
